102.7252789,-132.5939994,50.8,-49.49999994953006
100.2919798,-134.6722331,50.8,-49.49999994953006
102.7252789,-132.5939994,41.2,-49.49999994953006
100.2919798,-134.6722331,47.6,-49.49999994953006
102.7252789,-132.5939994,44.4,-49.49999994953006
100.2919798,-134.6722331,41.2,-49.49999994953006
100.2919798,-134.6722331,44.4,-49.49999994953006
105.158578,-130.5157656,31.6,-49.49999994953006
102.7252789,-132.5939994,31.6,-49.49999994953006
102.7252789,-132.5939994,28.4,-49.49999994953006
102.7252789,-132.5939994,38.0,-49.49999994953006
102.7252789,-132.5939994,34.8,-49.49999994953006
100.2919798,-134.6722331,31.6,-49.49999994953006
100.2919798,-134.6722331,28.4,-49.49999994953006
105.158578,-130.5157656,28.4,-49.49999994953006
107.5918771,-128.4375319,28.4,-49.49999994953006
105.158578,-130.5157656,38.0,-49.49999994953006
100.2919798,-134.6722331,34.8,-49.49999994953006
105.158578,-130.5157656,34.8,-49.49999994953006
107.5918771,-128.4375319,31.6,-49.49999994953006
100.2919798,-134.6722331,38.0,-49.49999994953006
100.2919798,-134.6722331,14.8,-49.49999994953006
102.7252789,-132.5939994,14.8,-49.49999994953006
107.5918771,-128.4375319,18.0,-49.49999994953006
102.7252789,-132.5939994,18.0,-49.49999994953006
107.5918771,-128.4375319,14.8,-49.49999994953006
100.2919798,-134.6722331,21.2,-49.49999994953006
105.158578,-130.5157656,21.2,-49.49999994953006
100.2919798,-134.6722331,24.4,-49.49999994953006
102.7252789,-132.5939994,21.2,-49.49999994953006
110.0251761,-126.3592981,14.8,-49.49999994953006
100.2919798,-134.6722331,18.0,-49.49999994953006
110.0251761,-126.3592981,18.0,-49.49999994953006
105.158578,-130.5157656,14.8,-49.49999994953006
105.158578,-130.5157656,24.4,-49.49999994953006
105.158578,-130.5157656,18.0,-49.49999994953006
102.7252789,-132.5939994,24.4,-49.49999994953006
100.2919798,-134.6722331,11.6,-49.49999994953006
100.2919798,-134.6722331,5.2,-49.49999994953006
100.2919798,-134.6722331,8.4,-49.49999994953006
100.2919798,-134.6722331,2.0,-49.49999994953006
102.7252789,-132.5939994,8.4,-49.49999994953006
102.7252789,-132.5939994,11.6,-49.49999994953006
102.7252789,-132.5939994,5.2,-49.49999994953006
102.7252789,-132.5939994,2.0,-49.49999994953006
105.158578,-130.5157656,11.6,-49.49999994953006
105.158578,-130.5157656,5.2,-49.49999994953006
105.158578,-130.5157656,8.4,-49.49999994953006
107.5918771,-128.4375319,21.2,-49.49999994953006
105.158578,-130.5157656,2.0,-49.49999994953006
107.5918771,-128.4375319,2.0,-49.49999994953006
107.5918771,-128.4375319,5.2,-49.49999994953006
107.5918771,-128.4375319,11.6,-49.49999994953006
107.5918771,-128.4375319,8.4,-49.49999994953006
110.0251761,-126.3592981,8.4,-49.49999994953006
110.0251761,-126.3592981,5.2,-49.49999994953006
110.0251761,-126.3592981,11.6,-49.49999994953006
110.0251761,-126.3592981,2.0,-49.49999994953006
112.4584752,-124.2810643,2.0,-49.49999994953006
107.5918771,-128.4375319,24.4,-49.49999994953006
112.4584752,-124.2810643,5.2,-49.49999994953006
114.8917743,-122.2028306,2.0,-49.49999994953006
112.4584752,-124.2810643,8.4,-49.49999994953006
114.8917743,-122.2028306,5.2,-49.49999994953006
112.4584752,-124.2810643,11.6,-49.49999994953006
117.3250734,-120.1245968,2.0,-49.49999994953006
114.8917743,-122.2028306,8.4,-49.49999994953006
117.3250734,-120.1245968,5.2,-49.49999994953006
114.8917743,-122.2028306,11.6,-49.49999994953006
117.3250734,-120.1245968,8.4,-49.49999994953006
117.3250734,-120.1245968,11.6,-49.49999994953006
112.4584752,-124.2810643,24.4,-49.49999994953006
114.8917743,-122.2028306,18.0,-49.49999994953006
114.8917743,-122.2028306,24.4,-49.49999994953006
114.8917743,-122.2028306,14.8,-49.49999994953006
114.8917743,-122.2028306,21.2,-49.49999994953006
117.3250734,-120.1245968,21.2,-49.49999994953006
117.3250734,-120.1245968,24.4,-49.49999994953006
112.4584752,-124.2810643,21.2,-49.49999994953006
110.0251761,-126.3592981,21.2,-49.49999994953006
112.4584752,-124.2810643,14.8,-49.49999994953006
117.3250734,-120.1245968,18.0,-49.49999994953006
112.4584752,-124.2810643,18.0,-49.49999994953006
110.0251761,-126.3592981,24.4,-49.49999994953006
117.3250734,-120.1245968,14.8,-49.49999994953006
134.6722341,-100.2919786,38.0,-40.49999996471382
132.5940003,-102.7252777,38.0,-40.49999996471382
130.5157666,-105.1585768,28.4,-40.49999996471382
134.6722341,-100.2919786,34.8,-40.49999996471382
128.4375328,-107.5918759,34.8,-40.49999996471382
130.5157666,-105.1585768,34.8,-40.49999996471382
128.4375328,-107.5918759,38.0,-40.49999996471382
134.6722341,-100.2919786,28.4,-40.49999996471382
132.5940003,-102.7252777,31.6,-40.49999996471382
128.4375328,-107.5918759,28.4,-40.49999996471382
132.5940003,-102.7252777,34.8,-40.49999996471382
128.4375328,-107.5918759,31.6,-40.49999996471382
130.5157666,-105.1585768,38.0,-40.49999996471382
130.5157666,-105.1585768,31.6,-40.49999996471382
134.6722341,-100.2919786,31.6,-40.49999996471382
132.5940003,-102.7252777,28.4,-40.49999996471382
134.6722341,-100.2919786,41.2,-40.49999996471382
132.5940003,-102.7252777,41.2,-40.49999996471382
134.6722341,-100.2919786,44.4,-40.49999996471382
132.5940003,-102.7252777,44.4,-40.49999996471382
134.6722341,-100.2919786,50.8,-40.49999996471382
134.6722341,-100.2919786,47.6,-40.49999996471382
132.5940003,-102.7252777,50.8,-40.49999996471382
132.5940003,-102.7252777,47.6,-40.49999996471382
130.5157666,-105.1585768,41.2,-40.49999996471382
130.5157666,-105.1585768,47.6,-40.49999996471382
130.5157666,-105.1585768,44.4,-40.49999996471382
126.3592991,-110.025175,38.0,-40.49999996471382
130.5157666,-105.1585768,50.8,-40.49999996471382
128.4375328,-107.5918759,41.2,-40.49999996471382
128.4375328,-107.5918759,50.8,-40.49999996471382
128.4375328,-107.5918759,47.6,-40.49999996471382
128.4375328,-107.5918759,44.4,-40.49999996471382
126.3592991,-110.025175,41.2,-40.49999996471382
126.3592991,-110.025175,44.4,-40.49999996471382
126.3592991,-110.025175,50.8,-40.49999996471382
126.3592991,-110.025175,47.6,-40.49999996471382
124.2810653,-112.4584741,50.8,-40.49999996471382
126.3592991,-110.025175,34.8,-40.49999996471382
124.2810653,-112.4584741,47.6,-40.49999996471382
124.2810653,-112.4584741,44.4,-40.49999996471382
124.2810653,-112.4584741,41.2,-40.49999996471382
122.2028316,-114.8917732,47.6,-40.49999996471382
122.2028316,-114.8917732,50.8,-40.49999996471382
120.1245978,-117.3250723,50.8,-40.49999996471382
122.2028316,-114.8917732,41.2,-40.49999996471382
120.1245978,-117.3250723,47.6,-40.49999996471382
122.2028316,-114.8917732,44.4,-40.49999996471382
120.1245978,-117.3250723,41.2,-40.49999996471382
120.1245978,-117.3250723,44.4,-40.49999996471382
124.2810653,-112.4584741,31.6,-40.49999996471382
122.2028316,-114.8917732,31.6,-40.49999996471382
122.2028316,-114.8917732,28.4,-40.49999996471382
122.2028316,-114.8917732,38.0,-40.49999996471382
122.2028316,-114.8917732,34.8,-40.49999996471382
120.1245978,-117.3250723,31.6,-40.49999996471382
120.1245978,-117.3250723,28.4,-40.49999996471382
124.2810653,-112.4584741,28.4,-40.49999996471382
126.3592991,-110.025175,28.4,-40.49999996471382
124.2810653,-112.4584741,38.0,-40.49999996471382
120.1245978,-117.3250723,34.8,-40.49999996471382
124.2810653,-112.4584741,34.8,-40.49999996471382
126.3592991,-110.025175,31.6,-40.49999996471382
120.1245978,-117.3250723,38.0,-40.49999996471382
120.1245978,-117.3250723,14.8,-40.49999996471382
122.2028316,-114.8917732,14.8,-40.49999996471382
126.3592991,-110.025175,18.0,-40.49999996471382
122.2028316,-114.8917732,18.0,-40.49999996471382
126.3592991,-110.025175,14.8,-40.49999996471382
120.1245978,-117.3250723,21.2,-40.49999996471382
124.2810653,-112.4584741,21.2,-40.49999996471382
120.1245978,-117.3250723,24.4,-40.49999996471382
122.2028316,-114.8917732,21.2,-40.49999996471382
128.4375328,-107.5918759,14.8,-40.49999996471382
120.1245978,-117.3250723,18.0,-40.49999996471382
128.4375328,-107.5918759,18.0,-40.49999996471382
124.2810653,-112.4584741,14.8,-40.49999996471382
124.2810653,-112.4584741,24.4,-40.49999996471382
124.2810653,-112.4584741,18.0,-40.49999996471382
122.2028316,-114.8917732,24.4,-40.49999996471382
120.1245978,-117.3250723,11.6,-40.49999996471382
120.1245978,-117.3250723,5.2,-40.49999996471382
120.1245978,-117.3250723,8.4,-40.49999996471382
120.1245978,-117.3250723,2.0,-40.49999996471382
122.2028316,-114.8917732,8.4,-40.49999996471382
122.2028316,-114.8917732,11.6,-40.49999996471382
122.2028316,-114.8917732,5.2,-40.49999996471382
122.2028316,-114.8917732,2.0,-40.49999996471382
124.2810653,-112.4584741,11.6,-40.49999996471382
124.2810653,-112.4584741,5.2,-40.49999996471382
124.2810653,-112.4584741,8.4,-40.49999996471382
126.3592991,-110.025175,21.2,-40.49999996471382
124.2810653,-112.4584741,2.0,-40.49999996471382
126.3592991,-110.025175,2.0,-40.49999996471382
126.3592991,-110.025175,5.2,-40.49999996471382
126.3592991,-110.025175,11.6,-40.49999996471382
126.3592991,-110.025175,8.4,-40.49999996471382
128.4375328,-107.5918759,8.4,-40.49999996471382
128.4375328,-107.5918759,5.2,-40.49999996471382
128.4375328,-107.5918759,11.6,-40.49999996471382
128.4375328,-107.5918759,2.0,-40.49999996471382
130.5157666,-105.1585768,2.0,-40.49999996471382
126.3592991,-110.025175,24.4,-40.49999996471382
130.5157666,-105.1585768,5.2,-40.49999996471382
132.5940003,-102.7252777,2.0,-40.49999996471382
130.5157666,-105.1585768,8.4,-40.49999996471382
132.5940003,-102.7252777,5.2,-40.49999996471382
130.5157666,-105.1585768,11.6,-40.49999996471382
134.6722341,-100.2919786,2.0,-40.49999996471382
132.5940003,-102.7252777,8.4,-40.49999996471382
134.6722341,-100.2919786,5.2,-40.49999996471382
132.5940003,-102.7252777,11.6,-40.49999996471382
134.6722341,-100.2919786,8.4,-40.49999996471382
134.6722341,-100.2919786,11.6,-40.49999996471382
130.5157666,-105.1585768,24.4,-40.49999996471382
132.5940003,-102.7252777,18.0,-40.49999996471382
132.5940003,-102.7252777,24.4,-40.49999996471382
132.5940003,-102.7252777,14.8,-40.49999996471382
132.5940003,-102.7252777,21.2,-40.49999996471382
134.6722341,-100.2919786,21.2,-40.49999996471382
134.6722341,-100.2919786,24.4,-40.49999996471382
130.5157666,-105.1585768,21.2,-40.49999996471382
128.4375328,-107.5918759,21.2,-40.49999996471382
130.5157666,-105.1585768,14.8,-40.49999996471382
134.6722341,-100.2919786,18.0,-40.49999996471382
130.5157666,-105.1585768,18.0,-40.49999996471382
128.4375328,-107.5918759,24.4,-40.49999996471382
134.6722341,-100.2919786,14.8,-40.49999996471382
148.7033174,-77.98983909,38.0,-31.49999992917151
147.031322,-80.71828761,38.0,-31.49999992917151
145.3593266,-83.44673614,28.4,-31.49999992917151
148.7033174,-77.98983909,34.8,-31.49999992917151
143.6873312,-86.17518467,34.8,-31.49999992917151
145.3593266,-83.44673614,34.8,-31.49999992917151
143.6873312,-86.17518467,38.0,-31.49999992917151
148.7033174,-77.98983909,28.4,-31.49999992917151
147.031322,-80.71828761,31.6,-31.49999992917151
143.6873312,-86.17518467,28.4,-31.49999992917151
147.031322,-80.71828761,34.8,-31.49999992917151
143.6873312,-86.17518467,31.6,-31.49999992917151
145.3593266,-83.44673614,38.0,-31.49999992917151
145.3593266,-83.44673614,31.6,-31.49999992917151
148.7033174,-77.98983909,31.6,-31.49999992917151
147.031322,-80.71828761,28.4,-31.49999992917151
148.7033174,-77.98983909,41.2,-31.49999992917151
147.031322,-80.71828761,41.2,-31.49999992917151
148.7033174,-77.98983909,44.4,-31.49999992917151
147.031322,-80.71828761,44.4,-31.49999992917151
148.7033174,-77.98983909,50.8,-31.49999992917151
148.7033174,-77.98983909,47.6,-31.49999992917151
147.031322,-80.71828761,50.8,-31.49999992917151
147.031322,-80.71828761,47.6,-31.49999992917151
145.3593266,-83.44673614,41.2,-31.49999992917151
145.3593266,-83.44673614,47.6,-31.49999992917151
145.3593266,-83.44673614,44.4,-31.49999992917151
142.0153358,-88.90363319,38.0,-31.49999992917151
145.3593266,-83.44673614,50.8,-31.49999992917151
143.6873312,-86.17518467,41.2,-31.49999992917151
143.6873312,-86.17518467,50.8,-31.49999992917151
143.6873312,-86.17518467,47.6,-31.49999992917151
143.6873312,-86.17518467,44.4,-31.49999992917151
142.0153358,-88.90363319,41.2,-31.49999992917151
142.0153358,-88.90363319,44.4,-31.49999992917151
142.0153358,-88.90363319,50.8,-31.49999992917151
142.0153358,-88.90363319,47.6,-31.49999992917151
140.3433404,-91.63208172,50.8,-31.49999992917151
142.0153358,-88.90363319,34.8,-31.49999992917151
140.3433404,-91.63208172,47.6,-31.49999992917151
140.3433404,-91.63208172,44.4,-31.49999992917151
140.3433404,-91.63208172,41.2,-31.49999992917151
138.671345,-94.36053025,47.6,-31.49999992917151
138.671345,-94.36053025,50.8,-31.49999992917151
136.9993496,-97.08897877,50.8,-31.49999992917151
138.671345,-94.36053025,41.2,-31.49999992917151
136.9993496,-97.08897877,47.6,-31.49999992917151
138.671345,-94.36053025,44.4,-31.49999992917151
136.9993496,-97.08897877,41.2,-31.49999992917151
136.9993496,-97.08897877,44.4,-31.49999992917151
140.3433404,-91.63208172,31.6,-31.49999992917151
138.671345,-94.36053025,31.6,-31.49999992917151
138.671345,-94.36053025,28.4,-31.49999992917151
138.671345,-94.36053025,38.0,-31.49999992917151
138.671345,-94.36053025,34.8,-31.49999992917151
136.9993496,-97.08897877,31.6,-31.49999992917151
136.9993496,-97.08897877,28.4,-31.49999992917151
140.3433404,-91.63208172,28.4,-31.49999992917151
142.0153358,-88.90363319,28.4,-31.49999992917151
140.3433404,-91.63208172,38.0,-31.49999992917151
136.9993496,-97.08897877,34.8,-31.49999992917151
140.3433404,-91.63208172,34.8,-31.49999992917151
142.0153358,-88.90363319,31.6,-31.49999992917151
136.9993496,-97.08897877,38.0,-31.49999992917151
136.9993496,-97.08897877,14.8,-31.49999992917151
138.671345,-94.36053025,14.8,-31.49999992917151
142.0153358,-88.90363319,18.0,-31.49999992917151
138.671345,-94.36053025,18.0,-31.49999992917151
142.0153358,-88.90363319,14.8,-31.49999992917151
136.9993496,-97.08897877,21.2,-31.49999992917151
140.3433404,-91.63208172,21.2,-31.49999992917151
136.9993496,-97.08897877,24.4,-31.49999992917151
138.671345,-94.36053025,21.2,-31.49999992917151
143.6873312,-86.17518467,14.8,-31.49999992917151
136.9993496,-97.08897877,18.0,-31.49999992917151
143.6873312,-86.17518467,18.0,-31.49999992917151
140.3433404,-91.63208172,14.8,-31.49999992917151
140.3433404,-91.63208172,24.4,-31.49999992917151
140.3433404,-91.63208172,18.0,-31.49999992917151
138.671345,-94.36053025,24.4,-31.49999992917151
136.9993496,-97.08897877,11.6,-31.49999992917151
136.9993496,-97.08897877,5.2,-31.49999992917151
136.9993496,-97.08897877,8.4,-31.49999992917151
136.9993496,-97.08897877,2.0,-31.49999992917151
138.671345,-94.36053025,8.4,-31.49999992917151
138.671345,-94.36053025,11.6,-31.49999992917151
138.671345,-94.36053025,5.2,-31.49999992917151
138.671345,-94.36053025,2.0,-31.49999992917151
140.3433404,-91.63208172,11.6,-31.49999992917151
140.3433404,-91.63208172,5.2,-31.49999992917151
140.3433404,-91.63208172,8.4,-31.49999992917151
142.0153358,-88.90363319,21.2,-31.49999992917151
140.3433404,-91.63208172,2.0,-31.49999992917151
142.0153358,-88.90363319,2.0,-31.49999992917151
142.0153358,-88.90363319,5.2,-31.49999992917151
142.0153358,-88.90363319,11.6,-31.49999992917151
142.0153358,-88.90363319,8.4,-31.49999992917151
143.6873312,-86.17518467,8.4,-31.49999992917151
143.6873312,-86.17518467,5.2,-31.49999992917151
143.6873312,-86.17518467,11.6,-31.49999992917151
143.6873312,-86.17518467,2.0,-31.49999992917151
145.3593266,-83.44673614,2.0,-31.49999992917151
142.0153358,-88.90363319,24.4,-31.49999992917151
145.3593266,-83.44673614,5.2,-31.49999992917151
147.031322,-80.71828761,2.0,-31.49999992917151
145.3593266,-83.44673614,8.4,-31.49999992917151
147.031322,-80.71828761,5.2,-31.49999992917151
145.3593266,-83.44673614,11.6,-31.49999992917151
148.7033174,-77.98983909,2.0,-31.49999992917151
147.031322,-80.71828761,8.4,-31.49999992917151
148.7033174,-77.98983909,5.2,-31.49999992917151
147.031322,-80.71828761,11.6,-31.49999992917151
148.7033174,-77.98983909,8.4,-31.49999992917151
148.7033174,-77.98983909,11.6,-31.49999992917151
145.3593266,-83.44673614,24.4,-31.49999992917151
147.031322,-80.71828761,18.0,-31.49999992917151
147.031322,-80.71828761,24.4,-31.49999992917151
147.031322,-80.71828761,14.8,-31.49999992917151
147.031322,-80.71828761,21.2,-31.49999992917151
148.7033174,-77.98983909,21.2,-31.49999992917151
148.7033174,-77.98983909,24.4,-31.49999992917151
145.3593266,-83.44673614,21.2,-31.49999992917151
143.6873312,-86.17518467,21.2,-31.49999992917151
145.3593266,-83.44673614,14.8,-31.49999992917151
148.7033174,-77.98983909,18.0,-31.49999992917151
145.3593266,-83.44673614,18.0,-31.49999992917151
143.6873312,-86.17518467,24.4,-31.49999992917151
148.7033174,-77.98983909,14.8,-31.49999992917151
159.0728316,-53.76733087,38.0,-22.49999992682932
157.8482446,-56.72374537,38.0,-22.49999992682932
156.6236576,-59.68015988,28.4,-22.49999992682932
159.0728316,-53.76733087,34.8,-22.49999992682932
155.3990706,-62.63657438,34.8,-22.49999992682932
156.6236576,-59.68015988,34.8,-22.49999992682932
155.3990706,-62.63657438,38.0,-22.49999992682932
159.0728316,-53.76733087,28.4,-22.49999992682932
157.8482446,-56.72374537,31.6,-22.49999992682932
155.3990706,-62.63657438,28.4,-22.49999992682932
157.8482446,-56.72374537,34.8,-22.49999992682932
155.3990706,-62.63657438,31.6,-22.49999992682932
156.6236576,-59.68015988,38.0,-22.49999992682932
156.6236576,-59.68015988,31.6,-22.49999992682932
159.0728316,-53.76733087,31.6,-22.49999992682932
157.8482446,-56.72374537,28.4,-22.49999992682932
159.0728316,-53.76733087,41.2,-22.49999992682932
157.8482446,-56.72374537,41.2,-22.49999992682932
159.0728316,-53.76733087,44.4,-22.49999992682932
157.8482446,-56.72374537,44.4,-22.49999992682932
159.0728316,-53.76733087,50.8,-22.49999992682932
159.0728316,-53.76733087,47.6,-22.49999992682932
157.8482446,-56.72374537,50.8,-22.49999992682932
157.8482446,-56.72374537,47.6,-22.49999992682932
156.6236576,-59.68015988,41.2,-22.49999992682932
156.6236576,-59.68015988,47.6,-22.49999992682932
156.6236576,-59.68015988,44.4,-22.49999992682932
154.1744836,-65.59298889,38.0,-22.49999992682932
156.6236576,-59.68015988,50.8,-22.49999992682932
155.3990706,-62.63657438,41.2,-22.49999992682932
155.3990706,-62.63657438,50.8,-22.49999992682932
155.3990706,-62.63657438,47.6,-22.49999992682932
155.3990706,-62.63657438,44.4,-22.49999992682932
154.1744836,-65.59298889,41.2,-22.49999992682932
154.1744836,-65.59298889,44.4,-22.49999992682932
154.1744836,-65.59298889,50.8,-22.49999992682932
154.1744836,-65.59298889,47.6,-22.49999992682932
152.9498967,-68.54940339,50.8,-22.49999992682932
154.1744836,-65.59298889,34.8,-22.49999992682932
152.9498967,-68.54940339,47.6,-22.49999992682932
152.9498967,-68.54940339,44.4,-22.49999992682932
152.9498967,-68.54940339,41.2,-22.49999992682932
151.7253097,-71.50581789,47.6,-22.49999992682932
151.7253097,-71.50581789,50.8,-22.49999992682932
150.5007227,-74.4622324,50.8,-22.49999992682932
151.7253097,-71.50581789,41.2,-22.49999992682932
150.5007227,-74.4622324,47.6,-22.49999992682932
151.7253097,-71.50581789,44.4,-22.49999992682932
150.5007227,-74.4622324,41.2,-22.49999992682932
150.5007227,-74.4622324,44.4,-22.49999992682932
152.9498967,-68.54940339,31.6,-22.49999992682932
151.7253097,-71.50581789,31.6,-22.49999992682932
151.7253097,-71.50581789,28.4,-22.49999992682932
151.7253097,-71.50581789,38.0,-22.49999992682932
151.7253097,-71.50581789,34.8,-22.49999992682932
150.5007227,-74.4622324,31.6,-22.49999992682932
150.5007227,-74.4622324,28.4,-22.49999992682932
152.9498967,-68.54940339,28.4,-22.49999992682932
154.1744836,-65.59298889,28.4,-22.49999992682932
152.9498967,-68.54940339,38.0,-22.49999992682932
150.5007227,-74.4622324,34.8,-22.49999992682932
152.9498967,-68.54940339,34.8,-22.49999992682932
154.1744836,-65.59298889,31.6,-22.49999992682932
150.5007227,-74.4622324,38.0,-22.49999992682932
150.5007227,-74.4622324,14.8,-22.49999992682932
151.7253097,-71.50581789,14.8,-22.49999992682932
154.1744836,-65.59298889,18.0,-22.49999992682932
151.7253097,-71.50581789,18.0,-22.49999992682932
154.1744836,-65.59298889,14.8,-22.49999992682932
150.5007227,-74.4622324,21.2,-22.49999992682932
152.9498967,-68.54940339,21.2,-22.49999992682932
150.5007227,-74.4622324,24.4,-22.49999992682932
151.7253097,-71.50581789,21.2,-22.49999992682932
155.3990706,-62.63657438,14.8,-22.49999992682932
150.5007227,-74.4622324,18.0,-22.49999992682932
155.3990706,-62.63657438,18.0,-22.49999992682932
152.9498967,-68.54940339,14.8,-22.49999992682932
152.9498967,-68.54940339,24.4,-22.49999992682932
152.9498967,-68.54940339,18.0,-22.49999992682932
151.7253097,-71.50581789,24.4,-22.49999992682932
150.5007227,-74.4622324,11.6,-22.49999992682932
150.5007227,-74.4622324,5.2,-22.49999992682932
150.5007227,-74.4622324,8.4,-22.49999992682932
150.5007227,-74.4622324,2.0,-22.49999992682932
151.7253097,-71.50581789,8.4,-22.49999992682932
151.7253097,-71.50581789,11.6,-22.49999992682932
151.7253097,-71.50581789,5.2,-22.49999992682932
151.7253097,-71.50581789,2.0,-22.49999992682932
152.9498967,-68.54940339,11.6,-22.49999992682932
152.9498967,-68.54940339,5.2,-22.49999992682932
152.9498967,-68.54940339,8.4,-22.49999992682932
154.1744836,-65.59298889,21.2,-22.49999992682932
152.9498967,-68.54940339,2.0,-22.49999992682932
154.1744836,-65.59298889,2.0,-22.49999992682932
154.1744836,-65.59298889,5.2,-22.49999992682932
154.1744836,-65.59298889,11.6,-22.49999992682932
154.1744836,-65.59298889,8.4,-22.49999992682932
155.3990706,-62.63657438,8.4,-22.49999992682932
155.3990706,-62.63657438,5.2,-22.49999992682932
155.3990706,-62.63657438,11.6,-22.49999992682932
155.3990706,-62.63657438,2.0,-22.49999992682932
156.6236576,-59.68015988,2.0,-22.49999992682932
154.1744836,-65.59298889,24.4,-22.49999992682932
156.6236576,-59.68015988,5.2,-22.49999992682932
157.8482446,-56.72374537,2.0,-22.49999992682932
156.6236576,-59.68015988,8.4,-22.49999992682932
157.8482446,-56.72374537,5.2,-22.49999992682932
156.6236576,-59.68015988,11.6,-22.49999992682932
159.0728316,-53.76733087,2.0,-22.49999992682932
157.8482446,-56.72374537,8.4,-22.49999992682932
159.0728316,-53.76733087,5.2,-22.49999992682932
157.8482446,-56.72374537,11.6,-22.49999992682932
159.0728316,-53.76733087,8.4,-22.49999992682932
159.0728316,-53.76733087,11.6,-22.49999992682932
156.6236576,-59.68015988,24.4,-22.49999992682932
157.8482446,-56.72374537,18.0,-22.49999992682932
157.8482446,-56.72374537,24.4,-22.49999992682932
157.8482446,-56.72374537,14.8,-22.49999992682932
157.8482446,-56.72374537,21.2,-22.49999992682932
159.0728316,-53.76733087,21.2,-22.49999992682932
159.0728316,-53.76733087,24.4,-22.49999992682932
156.6236576,-59.68015988,21.2,-22.49999992682932
155.3990706,-62.63657438,21.2,-22.49999992682932
156.6236576,-59.68015988,14.8,-22.49999992682932
159.0728316,-53.76733087,18.0,-22.49999992682932
156.6236576,-59.68015988,18.0,-22.49999992682932
155.3990706,-62.63657438,24.4,-22.49999992682932
159.0728316,-53.76733087,14.8,-22.49999992682932
159.0728316,-53.76733087,-14.8,-22.49999992682932
157.8482446,-56.72374537,-14.8,-22.49999992682932
156.6236576,-59.68015988,-24.4,-22.49999992682932
159.0728316,-53.76733087,-18.0,-22.49999992682932
155.3990706,-62.63657438,-18.0,-22.49999992682932
156.6236576,-59.68015988,-18.0,-22.49999992682932
155.3990706,-62.63657438,-14.8,-22.49999992682932
159.0728316,-53.76733087,-24.4,-22.49999992682932
157.8482446,-56.72374537,-21.2,-22.49999992682932
155.3990706,-62.63657438,-24.4,-22.49999992682932
157.8482446,-56.72374537,-18.0,-22.49999992682932
155.3990706,-62.63657438,-21.2,-22.49999992682932
156.6236576,-59.68015988,-14.8,-22.49999992682932
156.6236576,-59.68015988,-21.2,-22.49999992682932
159.0728316,-53.76733087,-21.2,-22.49999992682932
157.8482446,-56.72374537,-24.4,-22.49999992682932
159.0728316,-53.76733087,-11.6,-22.49999992682932
157.8482446,-56.72374537,-11.6,-22.49999992682932
159.0728316,-53.76733087,-8.4,-22.49999992682932
157.8482446,-56.72374537,-8.4,-22.49999992682932
159.0728316,-53.76733087,-2.0,-22.49999992682932
159.0728316,-53.76733087,-5.2,-22.49999992682932
157.8482446,-56.72374537,-2.0,-22.49999992682932
157.8482446,-56.72374537,-5.2,-22.49999992682932
156.6236576,-59.68015988,-11.6,-22.49999992682932
156.6236576,-59.68015988,-5.2,-22.49999992682932
156.6236576,-59.68015988,-8.4,-22.49999992682932
